,0,1,2,3
1970,-0.0,0.0,-0.0,-0.0
1971,-0.0,0.0,-0.0,-0.0
1972,-0.0,-0.0,-0.0,0.0
1973,-0.0,-0.0,-0.0,0.0
1974,-0.0,0.0,-0.0,-0.0
1975,0.0,-0.0,-0.0,-0.0
1976,0.0,-0.0,-0.0,-0.0
1977,-0.0,-0.0,-0.0,0.0
1978,2.332754893023567e-05,0.0003608211054123812,-0.0005457966735514353,0.00016164801920881937
1979,0.0,-0.0,-0.0,-0.0
1980,0.0,-0.0,-0.0,-0.0
1981,-0.0,-0.0,-0.0,0.0
1982,0.0008240697810286885,0.000897586658669076,-0.001363180526052423,-0.00035847591364534723
1983,-0.0,-0.0,-0.0,0.0
1984,-0.0,0.0,-0.0,0.0
1985,0.0,-0.0,-0.0,0.0
1986,-0.0,0.0,-0.0,-0.0
1987,-0.0,-0.0,0.0,0.0
1988,0.0,-0.0,-0.0,-0.0
1989,-0.0,-0.0,-0.0,0.0
1990,-0.0,-0.0,0.0,-0.0
1991,-0.0,-0.0,0.0,-0.0
1992,-0.0,0.0,-0.0,-0.0
1993,-0.0,-0.0,-0.0,0.0
1994,-0.0,-0.0,-0.0,0.0
1995,-0.0,-0.0,-0.0,0.0
1996,0.0,-0.0,-0.0,-0.0
1997,-0.0,-0.0,0.0,0.0
1998,0.0,-0.0,0.0,-0.0
1999,-0.0,-0.0,0.0,-0.0
2000,-0.0,-0.0,-0.0,0.0
2001,0.0,-0.0,-0.0,-0.0
2002,0.0,-0.0,-0.0,0.0
2003,-0.0,0.0,0.0,0.0
2004,-0.0,-0.0,0.0,-0.0
2005,0.0,-0.0,-0.0,-0.0
2006,-0.0,-0.0,-0.0,0.0
2007,-0.0,0.0,-0.0,-0.0
2008,-0.0,-0.0,-0.0,0.0
2009,0.0,-0.0,-0.0,-0.0
2010,-0.0,0.0,-0.0,-0.0
2011,-0.0,0.0,-0.0,-0.0
2012,-0.0,-0.0,0.0,-0.0
2013,-0.0,0.0,-0.0,-0.0
2014,0.0,-0.0,-0.0,-0.0
2015,0.0001512935467421738,0.00033517731510154515,-0.0004241617927110836,-6.230906913263473e-05
2016,-0.0,-0.0,-0.0,0.0
2017,-0.0,0.0,0.0,-0.0
2018,0.0,-0.0,-0.0,-0.0
2019,0.0,-0.0,-0.0,-0.0
2020,0.0,-0.0,-0.0,0.0
2021,-0.0,-0.0,-0.0,0.0
2022,0.0,-0.0,0.0,-0.0
2023,0.0,-0.0,0.0,-0.0
2024,-0.0,-0.0,-0.0,0.0
2025,-0.0,-0.0,0.0,-0.0
2026,0.0,-0.0,-0.0,-0.0
2027,-0.0,-0.0,0.0,-0.0
2028,0.0,-0.0,-0.0,-0.0
2029,-0.0,-0.0,-0.0,0.0
2030,-0.0,-0.0,-0.0,0.0
2031,-0.0,-0.0,0.0,-0.0
2032,-0.0,-0.0,-0.0,0.0
2033,0.0,-0.0,-0.0,-0.0
2034,-0.0,-0.0,-0.0,0.0
2035,-0.0,0.0,-0.0,-0.0
2036,-0.0,-0.0,-0.0,0.0
2037,-0.0,-0.0,0.0,-0.0
2038,0.0022670013070897927,0.0003239711546824651,0.0017276043854109655,-0.0043185768471832265
2039,0.0,0.0,-0.0,-0.0
2040,-0.0,-0.0,-0.0,0.0
2041,0.0,-0.0,-0.0,-0.0
2042,-0.0,0.0,-0.0,-0.0
2043,-0.0,-0.0,0.0,-0.0
2044,-0.0,0.0,0.0,-0.0
2045,-0.0,-0.0,-0.0,0.0
2046,-0.0,-0.0,-0.0,0.0
2047,0.0,-0.0,-0.0,-0.0
2048,-0.0,-0.0,0.0,0.0
2049,-0.0,0.0,-0.0,-0.0
2050,-0.0,0.0,-0.0,-0.0
2051,0.0,-0.0,-0.0,-0.0
2052,-0.0,-0.0,-0.0,0.0
2053,-0.0,-0.0,-0.0,0.0
2054,0.0,-0.0,-0.0,-0.0
2055,0.0,0.0,-0.0,-0.0
2056,-0.0,-0.0,-0.0,0.0
2057,-0.0,-0.0,-0.0,0.0
2058,-0.0010821279319237491,-0.0003538668780434696,0.0003777899864557799,0.0010582048235114395
2059,0.0,-0.0,-0.0,-0.0
2060,-0.0,0.0,-0.0,-0.0
2061,-0.0,0.0,-0.0,-0.0
2062,-0.0,-0.0,-0.0,0.0
2063,-0.0,-0.0,-0.0,0.0
2064,0.0,0.0,-0.0,-0.0
2065,0.0,-0.0,0.0,-0.0
2066,-0.0,-0.0,-0.0,0.0
2067,-0.0,-0.0,-0.0,0.0
2068,-0.0,0.0,0.0,0.0
2069,-0.0,-0.0,0.0,-0.0
2070,0.0,-0.0,-0.0,-0.0
2071,0.0,-0.0,-0.0,-0.0
2072,-0.0,-0.0,-0.0,0.0
2073,-0.00014626765266458189,-6.927782592660469e-05,0.0007330567885972675,-0.0005175113100060797
2074,-0.0,-0.0,-0.0,0.0
2075,0.0,-0.0,-0.0,-0.0
2076,-0.0,0.0,-0.0,0.0
2077,0.0,0.0,-0.0,0.0
2078,-0.0,-0.0,-0.0,0.0
2079,-0.0,0.0,-0.0,-0.0
2080,0.0,-0.0,-0.0,-0.0
2081,-0.0,0.0,-0.0,-0.0
2082,0.0,-0.0,-0.0,-0.0
2083,-0.0,-0.0,-0.0,0.0
2084,-0.0,-0.0,-0.0,0.0
2085,0.0006190548724471512,0.0012807655873766414,0.00010538329401175001,-0.002005203753835545
2086,-1.634909889762178e-05,0.00032298727190552544,-0.00015325187372877146,-0.0001533862992791322
2087,-0.0,-0.0,-0.0,0.0
2088,-0.0,-0.0,-0.0,0.0
2089,-0.0,-0.0,-0.0,0.0
2090,-0.0,-0.0,-0.0,0.0
2091,0.0,0.0,0.0,-0.0
2092,-0.0,-0.0,-0.0,0.0
2093,-0.001141112978151199,-0.0006607886096007502,0.0006081438153840103,0.0011937577723679425
2094,-0.0,0.0,-0.0,0.0
2095,0.0,-0.0,0.0,-0.0
2096,-0.0,0.0,-0.0,-0.0
2097,-0.00010713188960170398,6.35244977960813e-05,-3.328456006636656e-05,7.68919518719888e-05
2098,0.0,-0.0,-0.0,0.0
2099,0.0,-0.0,-0.0,-0.0
2100,0.0,-0.0,-0.0,-0.0
2101,0.0,-0.0,-0.0,-0.0
2102,0.0,0.0,-0.0,-0.0
2103,-0.0,-0.0,-0.0,0.0
2104,-0.0,0.0,-0.0,-0.0
2105,-0.0,0.0,-0.0,-0.0
2106,-0.0,0.0,-0.0,-0.0
2107,-0.0,0.0,-0.0,-0.0
2108,0.0,-0.0,-0.0,0.0
2109,0.0,-0.0,-0.0,0.0
2110,0.0,-0.0,-0.0,-0.0
2111,0.0,-0.0,-0.0,-0.0
2112,-0.0,-0.0,-0.0,0.0
2113,-0.0,-0.0,-0.0,0.0
2114,0.0,-0.0,-0.0,-0.0
2115,0.0021663076472535157,-0.0019155602710823815,0.0007610013321971782,-0.0010117487083683174
2116,-0.0,0.0,-0.0,0.0
2117,-0.0,0.0,-0.0,-0.0
2118,-0.0,-0.0,-0.0,0.0
2119,-0.0,0.0,0.0,-0.0
2120,0.0,0.0,-0.0,-0.0
2121,-0.0,-0.0,-0.0,0.0
2122,0.0,-0.0,-0.0,-0.0
2123,0.0,-0.0,-0.0,-0.0
2124,-0.0,-0.0,0.0,-0.0
2125,-0.0,-0.0,0.0,-0.0
2126,-0.0,-0.0,-0.0,0.0
2127,-0.0,-0.0,-0.0,0.0
2128,-0.0,-0.0,0.0,0.0
2129,0.0,-0.0,-0.0,0.0
2130,-0.0,0.0,-0.0,-0.0
2131,0.0,-0.0,-0.0,-0.0
2132,-0.0,-0.0,-0.0,0.0
2133,0.0,-0.0,-0.0,-0.0
2134,-0.0002551214116336579,-0.001678785877484591,0.00047979506208213634,0.0014541122270361171
2135,-0.0,-0.0,-0.0,0.0
2136,0.0,-0.0,-0.0,-0.0
2137,-0.0,-0.0,-0.0,0.0
2138,-0.0,0.0,-0.0,-0.0
2139,0.0,-0.0,-0.0,-0.0
2140,-0.0,0.0,-0.0,0.0
2141,0.0,-0.0,-0.0,-0.0
2142,-0.0,-0.0,-0.0,0.0
2143,-0.09883098117232547,0.2179891538674691,0.060182650244858374,-0.1793408229400021
2144,-0.0,0.0,-0.0,-0.0
2145,0.0,-0.0,-0.0,-0.0
2146,0.0,-0.0,-0.0,-0.0
2147,-0.0,-0.0,-0.0,0.0
2148,0.0,-0.0,-0.0,-0.0
2149,0.0,-0.0,-0.0,0.0
2150,0.0,-0.0,-0.0,-0.0
2151,0.0,-0.0,-0.0,-0.0
2152,0.0,-0.0,-0.0,-0.0
2153,0.0,-0.0,-0.0,-0.0
2154,-0.0,0.0,-0.0,0.0
2155,0.0,-0.0,-0.0,-0.0
2156,0.0,-0.0,0.0,0.0
2157,-0.0,0.0,-0.0,0.0
2158,0.0,-0.0,0.0,0.0
2159,0.0,0.0,-0.0,-0.0
2160,0.0,-0.0,-0.0,-0.0
2161,0.0,-0.0,-0.0,-0.0
2162,0.0,-0.0,-0.0,-0.0
2163,0.0,-0.0,-0.0,-0.0
2164,0.0004273467907094128,0.0001716548886008864,0.0001259596438285696,-0.00072496132313887
2165,0.0,-0.0,-0.0,0.0
2166,-0.0,0.0,-0.0,-0.0
2167,0.0,-0.0,-0.0,-0.0
2168,-0.0,-0.0,0.0,0.0
2169,0.0,-0.0,-0.0,0.0
2170,0.0,-0.0,-0.0,-0.0
2171,0.0,-0.0,-0.0,-0.0
2172,0.0,0.0,-0.0,-0.0
2173,0.0,-0.0,0.0,-0.0
2174,-0.0,-0.0,-0.0,0.0
2175,-0.0,0.0,0.0,-0.0
2176,-0.0,-0.0,-0.0,0.0
2177,0.0,-0.0,-0.0,-0.0
2178,-0.0,-0.0,-0.0,0.0
2179,-0.0,-0.0,0.0,0.0
2180,-0.0,-0.0,-0.0,0.0
2181,5.813719944541152e-05,2.3226838515249657e-05,2.2801458405196957e-05,-0.000104165496365858
2182,-0.0,0.0,-0.0,-0.0
2183,0.0,-0.0,0.0,-0.0
2184,-0.0,-0.0,-0.0,0.0
2185,-0.0,0.0,-0.0,-0.0
2186,0.0,-0.0,-0.0,-0.0
2187,-0.0,-0.0,-0.0,0.0
2188,-0.0,-0.0,-0.0,0.0
2189,-0.0,0.0,-0.0,-0.0
2190,-0.0,-0.0,-0.0,0.0
2191,-0.0,0.0,-0.0,-0.0
2192,-0.0,-0.0,0.0,0.0
2193,-0.0,0.0,0.0,-0.0
2194,-0.0,0.0,-0.0,-0.0
2195,-0.0,0.0,-0.0,-0.0
2196,-0.0,-0.0,0.0,0.0
2197,-0.0,-0.0,-0.0,0.0
2198,-0.0,0.0,-0.0,0.0
2199,-0.0,-0.0,0.0,-0.0
2200,0.0,-0.0,-0.0,-0.0
2201,0.0,-0.0,0.0,-0.0
2202,-0.0,0.0,-0.0,-0.0
2203,-0.0,-0.0,0.0,-0.0
2204,0.0,-0.0,-0.0,-0.0
2205,-0.0,-0.0,-0.0,0.0
2206,-0.0,-0.0,-0.0,0.0
2207,0.00014369544286147197,-0.000270429398366245,-0.0001053246143285169,0.00023205856983328903
2208,-0.0,-0.0,0.0,-0.0
2209,-0.0,0.0,-0.0,0.0
2210,0.0,-0.0,0.0,-0.0
2211,-0.0,0.0,-0.0,-0.0
2212,-0.0,0.0,-0.0,-0.0
2213,0.0,-0.0,-0.0,-0.0
2214,-0.0,0.0,-0.0,-0.0
2215,0.0,-0.0,-0.0,-0.0
2216,-0.0,-0.0,0.0,-0.0
2217,0.0,-0.0,-0.0,-0.0
2218,-0.0,-0.0,-0.0,0.0
2219,-0.0,-0.0,-0.0,0.0
2220,-0.0,-0.0,-0.0,0.0
2221,-0.0,-0.0,-0.0,0.0
2222,0.0,0.0,-0.0,-0.0
2223,-0.0,0.0,-0.0,-0.0
2224,-0.0,-0.0,0.0,-0.0
2225,-0.0,-0.0,-0.0,0.0
2226,-0.0,0.0,-0.0,-0.0
2227,0.0,-0.0,0.0,-0.0
2228,-0.0,0.0,-0.0,-0.0
2229,-0.0,-0.0,-0.0,0.0
2230,-0.0,-0.0,-0.0,0.0
2231,-0.0,0.0,-0.0,0.0
2232,-0.0,0.0,-0.0,-0.0
2233,-0.0,0.0,-0.0,-0.0
2234,-0.0,0.0,-0.0,-0.0
2235,0.0,-0.0,-0.0,0.0
2236,-0.0,-0.0,-0.0,0.0
2237,-0.0,-0.0,-0.0,0.0
2238,-0.0,0.0,-0.0,-0.0
2239,-0.0,-0.0,0.0,-0.0
2240,-0.0,-0.0,-0.0,0.0
2241,0.0,-0.0,-0.0,-0.0
2242,-0.0,-0.0,-0.0,0.0
2243,0.0,-0.0,-0.0,-0.0
2244,-0.0,-0.0,-0.0,0.0
2245,4.945415941980511e-05,7.876032613672326e-05,-0.0003928672853320983,0.0002646527997755705
2246,-0.00038679557367898854,0.00017209605777991003,0.00017530323316252512,3.939628273655302e-05
2247,-0.0,0.0,-0.0,0.0
2248,0.0,-0.0,-0.0,-0.0
2249,-0.0,0.0,-0.0,0.0
2250,-0.0,-0.0,-0.0,0.0
2251,0.0,-0.0,-0.0,-0.0
2252,0.0,-0.0,-0.0,-0.0
2253,-0.0,0.0,-0.0,-0.0
2254,-0.0,-0.0,-0.0,0.0
2255,0.0,-0.0,-0.0,0.0
2256,-0.0,-0.0,-0.0,0.0
2257,-0.0,-0.0,-0.0,0.0
2258,-0.0,-0.0,-0.0,0.0
2259,-0.0,0.0,-0.0,-0.0
2260,0.0,-0.0,-0.0,-0.0
2261,-0.0,0.0,-0.0,-0.0
2262,0.0,-0.0,-0.0,-0.0
2263,-0.0,0.0,-0.0,0.0
2264,0.0,-0.0,-0.0,-0.0
2265,-0.0,0.0,-0.0,-0.0
2266,-0.0,0.0,-0.0,-0.0
2267,0.0,-0.0,-0.0,-0.0
2268,-0.0,-0.0,-0.0,0.0
2269,-0.0,0.0,-0.0,-0.0
2270,-0.0,-0.0,-0.0,0.0
2271,-0.0,-0.0,0.0,0.0
2272,0.0,0.0,-0.0,-0.0
2273,-0.0,0.0,0.0,-0.0
2274,-0.0,-0.0,-0.0,0.0
2275,-0.0,-0.0,-0.0,0.0
2276,0.0,0.0,0.0,-0.0
2277,0.0,-0.0,-0.0,0.0
2278,-0.0,-0.0,-0.0,0.0
2279,0.0,-0.0,-0.0,-0.0
2280,-0.0,0.0,-0.0,-0.0
2281,-0.0,-0.0,-0.0,0.0
2282,-0.0,0.0,-0.0,-0.0
2283,0.0,-0.0,-0.0,-0.0
2284,-0.0,-0.0,-0.0,0.0
2285,-0.0,-0.0,-0.0,0.0
2286,-0.0,0.0,-0.0,-0.0
2287,0.0,0.0,-0.0,-0.0
2288,-0.0,-0.0,0.0,-0.0
2289,-0.0,0.0,-0.0,-0.0
2290,-0.0003861014533438945,0.00011634460288547568,-0.00044774102197610375,0.0007174978724345229
2291,0.0,-0.0,-0.0,0.0
2292,0.0,-0.0,-0.0,-0.0
2293,3.866157496989549e-05,-5.686536753899537e-05,9.604639636355748e-06,8.599152932744095e-06
2294,-0.0,-0.0,-0.0,0.0
2295,-0.0,0.0,-0.0,0.0
2296,0.0,-0.0,-0.0,-0.0
2297,0.0,-0.0,-0.0,-0.0
2298,-0.0,0.0,-0.0,-0.0
2299,0.0,-0.0,-0.0,0.0
2300,0.0,-0.0,-0.0,-0.0
2301,-0.0,-0.0,-0.0,0.0
2302,0.0011693988508675826,0.00023796812712701703,0.0002954416133382492,-0.001702808591332855
2303,-0.0,-0.0,-0.0,0.0
2304,0.0,-0.0,-0.0,-0.0
2305,0.0011753151782172458,-0.001520665637293919,-9.135874510154344e-05,0.00043670920417821814
2306,0.0,-0.0,-0.0,-0.0
2307,0.004181843571435252,-8.867964937081643e-05,-0.002594036654604131,-0.0014991272674603113
2308,-0.0,0.0,-0.0,-0.0
2309,0.1712636617031542,-0.2755663020710754,-0.13470205776466262,0.23900469813258338
2310,-0.0,-0.0,-0.0,0.0
2311,0.0,0.0,-0.0,-0.0
2312,-0.0,-0.0,-0.0,0.0
2313,-0.0,0.0,0.0,-0.0
2314,-0.0,0.0,-0.0,-0.0
2315,0.0,-0.0,0.0,-0.0
2316,-0.0,0.0,-0.0,-0.0
2317,0.0,0.0,-0.0,-0.0
2318,0.0005348338462389121,0.0010219700047891544,0.0014865638517074177,-0.0030433677027354804
2319,-0.0,0.0,-0.0,-0.0
2320,-6.866448297572099e-05,0.0007329756464880102,-0.00028554347345382283,-0.00037876769005846703
2321,7.306770492359271e-05,-0.0001487135271227458,0.00026539430921448156,-0.00018974848701532808
2322,-8.566302749985902e-05,0.00024421772330483434,0.00023819357596959134,-0.0003967482717745665
2323,-0.0,0.0,-0.0,0.0
2324,-0.0,-0.0,0.0,0.0
2325,-0.0,-0.0,-0.0,0.0
2326,0.0,-0.0,0.0,-0.0
2327,-0.0,-0.0,-0.0,0.0
2328,-0.0,-0.0,-0.0,0.0
2329,0.0,-0.0,-0.0,-0.0
2330,-0.0,-0.0,-0.0,0.0
2331,-0.0,-0.0,-0.0,0.0
2332,0.0,-0.0,-0.0,-0.0
2333,-0.0,0.0,-0.0,-0.0
2334,0.0,-0.0,-0.0,-0.0
2335,-0.0,-0.0,-0.0,0.0
2336,-0.0,-0.0,-0.0,0.0
2337,0.0,0.0,-0.0,0.0
2338,-0.0,0.0,-0.0,-0.0
2339,0.0,-0.0,-0.0,-0.0
2340,-0.0,-0.0,-0.0,0.0
2341,0.0,0.0,-0.0,-0.0
2342,-0.0,0.0,-0.0,-0.0
2343,-0.0,-0.0,-0.0,0.0
2344,-0.0,0.0,0.0,0.0
2345,-0.0,-0.0,0.0,-0.0
2346,-0.0,0.0,-0.0,-0.0
2347,0.00028586436583142915,0.0001449320908872877,0.00035702576881932,-0.0007878222255380356
2348,0.0,-0.0,-0.0,-0.0
2349,0.0,-0.0,-0.0,-0.0
2350,-0.0,0.0,0.0,-0.0
2351,-0.0,-0.0,-0.0,0.0
2352,-0.0,0.0,-0.0,0.0
2353,0.0,-0.0,-0.0,-0.0
2354,-0.0,0.0,-0.0,-0.0
2355,0.0,-0.0,-0.0,-0.0
2356,0.0,-0.0,-0.0,-0.0
2357,0.00012272771066949235,0.00012131709893335239,0.00017118473274671775,-0.0004152295423495626
2358,0.0,-0.0,-0.0,-0.0
2359,-0.0,-0.0,-0.0,0.0
2360,0.0,-0.0,-0.0,-0.0
2361,0.0,-0.0,-0.0,-0.0
2362,0.0,-0.0,-0.0,-0.0
2363,-0.0,-0.0,-0.0,0.0
2364,0.0,0.0,-0.0,-0.0
2365,-0.0,0.0,-0.0,-0.0
2366,-0.0,-0.0,-0.0,0.0
2367,-0.0,-0.0,-0.0,0.0
2368,-0.0,0.0,-0.0,-0.0
2369,-0.0,-0.0,-0.0,0.0
2370,0.0,-0.0,-0.0,0.0
2371,-0.0,-0.0,-0.0,0.0
2372,0.0,-0.0,-0.0,0.0
2373,-0.0,-0.0,0.0,-0.0
2374,0.0,0.0,-0.0,-0.0
2375,0.0,-0.0,-0.0,-0.0
2376,0.0,-0.0,-0.0,-0.0
2377,0.0,-0.0,-0.0,0.0
2378,-0.0,0.0,-0.0,-0.0
2379,0.0,-0.0,-0.0,-0.0
2380,0.0,-0.0,-0.0,0.0
2381,0.0,-0.0,-0.0,-0.0
2382,0.0,-0.0,-0.0,-0.0
2383,0.0,-0.0,-0.0,-0.0
2384,0.0,-0.0,0.0,0.0
2385,0.0,-0.0,-0.0,-0.0
2386,0.0,0.0,0.0,-0.0
2387,-0.0,0.0,-0.0,-0.0
2388,-0.0,-0.0,-0.0,0.0
2389,-0.0,-0.0,0.0,-0.0
2390,-0.0,-0.0,0.0,-0.0
2391,0.008085263672427392,0.005554303099909772,-0.01861163562201856,0.0049720688496813865
2392,5.813719944541152e-05,2.3226838515249657e-05,2.2801458405196957e-05,-0.000104165496365858
2393,0.0,-0.0,-0.0,-0.0
2394,-0.0,0.0,-0.0,-0.0
2395,0.0,-0.0,-0.0,-0.0
2396,-0.0,-0.0,-0.0,0.0
2397,0.0,-0.0,-0.0,-0.0
2398,-0.0,-0.0,0.0,-0.0
2399,-0.0,0.0,0.0,0.0
2400,-0.0,-0.0,0.0,-0.0
2401,-0.0,-0.0,0.0,-0.0
2402,-0.0,-0.0,-0.0,0.0
2403,-0.0,-0.0,-0.0,0.0
2404,0.001789205609355214,0.0006545330153461479,-0.0013917520828144719,-0.0010519865418868821
2405,0.0,-0.0,-0.0,-0.0
2406,0.00042812148899585347,4.838225494294843e-05,6.503388694805691e-05,-0.0005415376308868579
2407,-0.0009889229575754264,0.0007140486649927834,-0.0004459000504261471,0.0007207743430087928
2408,0.000858789158658183,0.0017516328258836177,0.0008464847826997316,-0.0034569067672415247
2409,0.0024652311679442137,0.0017883592133876745,-0.004008586513815377,-0.0002450038675165067
2410,0.006879522809179907,0.006789237764526219,-0.013435404569752769,-0.00023335600395338292
2411,0.0,-0.0,-0.0,-0.0
2412,0.0,-0.0,0.0,-0.0
2413,0.0,-0.0,-0.0,0.0
2414,0.0,-0.0,-0.0,-0.0
2415,-0.0,-0.0,0.0,-0.0
2416,0.0,-0.0,-0.0,-0.0
2417,-0.0,-0.0,0.0,-0.0
2418,-0.0,-0.0,-0.0,0.0
2419,0.0,-0.0,-0.0,-0.0
2420,0.0001769782249082625,-0.0007399188451212722,0.000222621170835659,0.00034031944937735185
2421,0.0,-0.0,-0.0,-0.0
2422,-0.0,0.0,-0.0,-0.0
2423,0.0,-0.0,-0.0,-0.0
2424,0.0,-0.0,-0.0,-0.0
2425,-0.0,0.0,-0.0,0.0
2426,-0.0,0.0,0.0,-0.0
2427,0.0,-0.0,-0.0,-0.0
2428,-0.0,-0.0,-0.0,0.0
2429,0.0,-0.0,-0.0,-0.0
2430,0.0,-0.0,-0.0,-0.0
2431,0.0,-0.0,-0.0,-0.0
2432,-0.002193751758607633,-0.002276967621225175,0.0020832798753974485,0.002387439504435359
2433,-0.0,0.0,0.0,0.0
2434,-0.0,0.0,-0.0,-0.0
2435,-0.0,-0.0,-0.0,0.0
2436,0.0,0.0,0.0,-0.0
2437,0.0,-0.0,-0.0,-0.0
2438,0.0,-0.0,-0.0,-0.0
2439,-0.0,-0.0,0.0,-0.0
2440,0.0,-0.0,-0.0,-0.0
2441,0.0,-0.0,-0.0,-0.0
2442,-0.0,-0.0,-0.0,0.0
2443,0.0,-0.0,-0.0,-0.0
2444,-0.0,-0.0,0.0,0.0
2445,0.0,-0.0,-0.0,0.0
2446,0.0,-0.0,-0.0,0.0
2447,0.0,-0.0,-0.0,-0.0
2448,-0.0,-0.0,-0.0,0.0
2449,-0.0,-0.0,-0.0,0.0
2450,0.0002695391434379284,-0.00026994383853134454,0.00021658350999149663,-0.00021617881489807995
2451,-0.0001549998340125098,-0.00010642683628001658,-3.795560168285034e-05,0.0002993822719753775
2452,0.0,-0.0,-0.0,-0.0
2453,-0.0,0.0,-0.0,-0.0
2454,-0.0,-0.0,-0.0,0.0
2455,-0.0,-0.0,-0.0,0.0
2456,-0.0,-0.0,-0.0,0.0
2457,0.0,-0.0,-0.0,-0.0
2458,0.0,0.0,-0.0,-0.0
2459,0.0,-0.0,-0.0,-0.0
2460,-0.0,0.0,-0.0,-0.0
2461,0.0,-0.0,-0.0,-0.0
2462,4.61751643396779e-05,-0.0006234006345596179,0.00014665932078741605,0.0004305661494325267
2463,-0.0,-0.0,0.0,0.0
2464,0.0,0.0,-0.0,-0.0
2465,0.00019426352339806853,-0.00019597001528297165,4.2229790524518274e-05,-4.052329863961478e-05
2466,-0.0,-0.0,-0.0,0.0
2467,-0.0,0.0,-0.0,-0.0
2468,-0.0,0.0,-0.0,-0.0
2469,-0.0,0.0,-0.0,-0.0
2470,-0.0,-0.0,-0.0,0.0
2471,0.0,-0.0,0.0,-0.0
2472,0.0,-0.0,0.0,-0.0
2473,0.0,-0.0,-0.0,-0.0
2474,-0.0,0.0,-0.0,-0.0
2475,-0.0,0.0,-0.0,-0.0
2476,-0.0,-0.0,-0.0,0.0
2477,-0.0,0.0,-0.0,-0.0
2478,-0.0,-0.0,-0.0,0.0
2479,0.00013176228973603,-0.0004974321261949759,-2.4978273486684315e-05,0.0003906481099456296
2480,-0.0,0.0,-0.0,0.0
2481,0.0,-0.0,-0.0,-0.0
2482,0.0014561166724516182,-0.0005356642058236103,-0.0008399506959234452,-8.050177070456529e-05
2483,-0.0,-0.0,0.0,-0.0
2484,0.0,-0.0,-0.0,-0.0
2485,0.0,0.0,-0.0,-0.0
2486,0.0,-0.0,0.0,-0.0
2487,-0.0,-0.0,-0.0,0.0
2488,-0.0,-0.0,-0.0,0.0
2489,0.0012787770837471505,-0.005978736437446681,0.000925975872067537,0.0037739834816319907
2490,0.00010325832801430686,0.0001625113832049261,0.00020460799985047153,-0.0004703777110697038
2491,-0.0,-0.0,0.0,-0.0
2492,-0.0,-0.0,-0.0,0.0
2493,0.0,-0.0,-0.0,-0.0
2494,0.0,0.0,-0.0,-0.0
2495,0.0,0.0,-0.0,-0.0
2496,-0.0,-0.0,0.0,-0.0
2497,-0.0,-0.0,-0.0,0.0
2498,0.0,0.0,-0.0,-0.0
2499,-0.0,-0.0,-0.0,0.0
2500,-0.0,0.0,-0.0,-0.0
2501,-0.0023164881603632004,0.0035202472232426073,0.003543516074081415,-0.00474727513696082
2502,0.0,0.0,-0.0,-0.0
2503,-0.0,0.0,-0.0,-0.0
2504,-0.0,-0.0,-0.0,0.0
2505,0.0,-0.0,-0.0,-0.0
2506,0.0,-0.0,-0.0,0.0
2507,0.0,-0.0,-0.0,-0.0
2508,0.0,-0.0,-0.0,-0.0
2509,-0.0013450504543870195,0.0006481454822370251,7.283807130820276e-05,0.0006240669008417918
2510,-0.0,-0.0,-0.0,0.0
2511,-0.0,0.0,0.0,0.0
2512,-0.0,-0.0,-0.0,0.0
2513,0.0,-0.0,-0.0,-0.0
2514,-0.0,0.0,-0.0,0.0
2515,0.0,-0.0,-0.0,-0.0
2516,-0.0,-0.0,-0.0,0.0
2517,0.0,-0.0,-0.0,-0.0
2518,-0.0,-0.0,0.0,0.0
2519,-0.0,0.0,-0.0,-0.0
2520,-0.0,-0.0,-0.0,0.0
2521,-0.0,0.0,-0.0,-0.0
2522,0.0,-0.0,-0.0,-0.0
2523,0.0,-0.0,-0.0,-0.0
2524,-0.0,-0.0,0.0,0.0
2525,0.0002844056214270785,6.679429579457801e-05,-6.539012774914957e-05,-0.0002858097894725067
2526,0.0,-0.0,-0.0,-0.0
2527,-0.0,-0.0,-0.0,0.0
2528,-0.0,0.0,0.0,-0.0
2529,-0.0,0.0,-0.0,-0.0
2530,0.0005131481196094842,-0.0003648948791272411,-0.00017656998987502324,2.8316749392781172e-05
2531,-0.0,-0.0,-0.0,0.0
2532,-0.0,0.0,-0.0,-0.0
2533,-0.0,-0.0,0.0,0.0
2534,-0.0,0.0,-0.0,-0.0
2535,0.0,0.0,-0.0,-0.0
2536,-0.0,0.0,-0.0,-0.0
2537,0.0,-0.0,-0.0,-0.0
2538,-0.0,0.0,-0.0,-0.0
2539,-0.0,-0.0,0.0,-0.0
2540,-0.0,-0.0,-0.0,0.0
2541,0.0,-0.0,-0.0,-0.0
2542,-0.0,-0.0,0.0,-0.0
2543,0.0,-0.0,-0.0,-0.0
2544,-0.0,-0.0,-0.0,0.0
2545,-0.0,0.0,-0.0,-0.0
2546,0.0,-0.0,-0.0,-0.0
2547,0.0,-0.0,-0.0,0.0
2548,-0.0,-0.0,-0.0,0.0
2549,0.0,-0.0,-0.0,-0.0
2550,0.0,-0.0,0.0,-0.0
2551,0.0,-0.0,-0.0,-0.0
2552,0.0,-0.0,-0.0,-0.0
2553,-0.0003481204424698024,-4.0978622059993705e-05,0.00011088455955258309,0.00027821450497721195
2554,0.0,-0.0,-0.0,-0.0
2555,0.0,-0.0,-0.0,-0.0
2556,-0.0,-0.0,-0.0,0.0
